Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory,State/UnionTerritory (group),Time,% of death,%cured,%of confimed cases,%of cured,Confirmed,Cured,death%,Deaths,Sno
-,-,15-04-2020,Ladakh,Other,5:00 PM,0,58.823529412,0.133239282,58.823529412,17,10,0,0,976
-,-,15-04-2020,Madhya Pradesh,Other,5:00 PM,5.369807497,6.484295846,7.735715965,6.484295846,987,64,5.369807497,53,977
-,-,15-04-2020,Maharashtra,Maharashtra,5:00 PM,6.624488277,9.639002605,21.059644173,9.639002605,2687,259,6.624488277,178,978
-,-,15-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,979
-,-,15-04-2020,Meghalaya,Other,5:00 PM,14.285714286,0,0.054863234,0,7,0,14.285714286,1,980
-,-,15-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,981
-,-,15-04-2020,Nagaland#,Other,5:00 PM,,,0,,0,0,,0,982
-,-,15-04-2020,Odisha,Other,5:00 PM,1.666666667,30,0.470256290,30,60,18,1.666666667,1,983
-,-,15-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,984
-,-,15-04-2020,Punjab,Other,5:00 PM,6.989247312,7.526881720,1.457794498,7.526881720,186,14,6.989247312,13,985
-,-,15-04-2020,Rajasthan,Other,5:00 PM,0.298507463,14.626865672,7.876792852,14.626865672,1005,147,0.298507463,3,986
-,-,15-04-2020,Tamil Nadu,Other,5:00 PM,0.996677741,6.727574751,9.436476213,6.727574751,1204,81,0.996677741,12,987
-,-,15-04-2020,Telengana,Other,5:00 PM,2.782071097,18.547140649,5.070930324,18.547140649,647,120,2.782071097,18,988
-,-,15-04-2020,Tripura,Other,5:00 PM,0,0,0.015675210,0,2,0,0,0,989
-,-,15-04-2020,Uttarakhand,Other,5:00 PM,0,24.324324324,0.289991379,24.324324324,37,9,0,0,990
-,-,15-04-2020,Uttar Pradesh,Other,5:00 PM,1.496598639,6.938775510,5.760639549,6.938775510,735,51,1.496598639,11,991
-,-,15-04-2020,West Bengal,Other,5:00 PM,3.286384977,17.370892019,1.669409828,17.370892019,213,37,3.286384977,7,992
-,-,16-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,90.909090909,0.086213653,90.909090909,11,10,0,0,993
-,-,16-04-2020,Andhra Pradesh,Other,5:00 PM,2.621722846,3.745318352,4.185280978,3.745318352,534,20,2.621722846,14,994
-,-,16-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,995
-,-,16-04-2020,Assam,Other,5:00 PM,3.030303030,15.151515152,0.258640959,15.151515152,33,5,3.030303030,1,996
-,-,16-04-2020,Bihar,Other,5:00 PM,1.351351351,39.189189189,0.579982757,39.189189189,74,29,1.351351351,1,997
-,-,16-04-2020,Chandigarh,Other,5:00 PM,0,33.333333333,0.164589701,33.333333333,21,7,0,0,998
-,-,16-04-2020,Chhattisgarh,Other,5:00 PM,0,51.515151515,0.258640959,51.515151515,33,17,0,0,999
-,-,16-04-2020,Delhi,Other,5:00 PM,2.027883397,2.661596958,12.367740419,2.661596958,1578,42,2.027883397,32,1000
-,-,16-04-2020,Goa,Other,5:00 PM,0,71.428571429,0.054863234,71.428571429,7,5,0,0,1001
-,-,16-04-2020,Gujarat,Other,5:00 PM,4.133180253,7.347876005,6.826553805,7.347876005,871,64,4.133180253,36,1002
-,-,16-04-2020,Haryana,Other,5:00 PM,1.463414634,20.975609756,1.606708990,20.975609756,205,43,1.463414634,3,1003
-,-,16-04-2020,Himachal Pradesh,Other,5:00 PM,2.857142857,45.714285714,0.274316169,45.714285714,35,16,2.857142857,1,1004
-,-,16-04-2020,Jammu and Kashmir,Other,5:00 PM,1.333333333,12,2.351281448,12,300,36,1.333333333,4,1005
-,-,16-04-2020,Jharkhand,Other,5:00 PM,7.142857143,0,0.219452935,0,28,0,7.142857143,2,1006
-,-,16-04-2020,Karnataka,Other,5:00 PM,4.126984127,26.031746032,2.468845521,26.031746032,315,82,4.126984127,13,1007
-,-,16-04-2020,Kerala,Other,5:00 PM,0.773195876,56.185567010,3.040990673,56.185567010,388,218,0.773195876,3,1008
-,-,16-04-2020,Ladakh,Other,5:00 PM,0,58.823529412,0.133239282,58.823529412,17,10,0,0,1009
-,-,16-04-2020,Madhya Pradesh,Other,5:00 PM,4.732142857,5.714285714,8.778117407,5.714285714,1120,64,4.732142857,53,1010
-,-,16-04-2020,Maharashtra,Maharashtra,5:00 PM,6.406303529,10.106200754,22.877968493,10.106200754,2919,295,6.406303529,187,1011
-,-,16-04-2020,Manipur,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,1012
-,-,16-04-2020,Meghalaya,Other,5:00 PM,14.285714286,0,0.054863234,0,7,0,14.285714286,1,1013
-,-,16-04-2020,Mizoram,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,1014
-,-,16-04-2020,Nagaland#,Other,5:00 PM,,,0,,0,0,,0,1015
-,-,16-04-2020,Odisha,Other,5:00 PM,1.666666667,30,0.470256290,30,60,18,1.666666667,1,1016
-,-,16-04-2020,Puducherry,Other,5:00 PM,0,14.285714286,0.054863234,14.285714286,7,1,0,0,1017
-,-,16-04-2020,Punjab,Other,5:00 PM,6.989247312,14.516129032,1.457794498,14.516129032,186,27,6.989247312,13,1018
-,-,16-04-2020,Rajasthan,Other,5:00 PM,0.293255132,14.369501466,8.017869739,14.369501466,1023,147,0.293255132,3,1019
-,-,16-04-2020,Tamil Nadu,Other,5:00 PM,1.127214171,9.500805153,9.734305196,9.500805153,1242,118,1.127214171,14,1020
-,-,16-04-2020,Telengana,Other,5:00 PM,2.578796562,17.191977077,5.470648170,17.191977077,698,120,2.578796562,18,1021
-,-,16-04-2020,Tripura,Other,5:00 PM,0,50,0.015675210,50,2,1,0,0,1022
-,-,16-04-2020,Uttar Pradesh,Other,5:00 PM,1.681759379,8.796895213,6.058468532,8.796895213,773,68,1.681759379,13,1024
-,-,16-04-2020,Uttarakhand,Other,5:00 PM,0,24.324324324,0.289991379,24.324324324,37,9,0,0,1023
-,-,16-04-2020,West Bengal,Other,5:00 PM,3.030303030,18.181818182,1.810486715,18.181818182,231,42,3.030303030,7,1025
